Latency,Type,Value
0,fixation,2
2.264829229330644,neurofeedback_new_bar,-1.0626063437789526
2.9173470370005816,neurofeedback_new_bar,27.043233312491566
3.455087249632925,neurofeedback_new_bar,43.814801371858721
4.007962815696374,neurofeedback_new_bar,36.186226307034303
4.531762342667207,neurofeedback_new_bar,23.965217121911792
5.03650722024031,neurofeedback_new_bar,8.5661306316023911
5.534850959200412,neurofeedback_new_bar,12.847858857359938
6.056195073761046,neurofeedback_new_bar,9.2810011761903297
6.552535742754117,neurofeedback_new_bar,2.3395413467719663
7.1065704841166735,neurofeedback_new_bar,28.236105981689207
7.601208638399839,neurofeedback_new_bar,51.398286568467483
8.10093243746087,neurofeedback_new_bar,45.250534312105856
8.60529293725267,neurofeedback_new_bar,33.330505431106303
9.118724454194307,neurofeedback_new_bar,54.591162661943258
9.6186782005243,neurofeedback_new_bar,37.628874688393125
10.151562337763608,neurofeedback_new_bar,18.123023340509235
10.668309397762641,neurofeedback_new_bar,5.1267709670637487
11.167918789666146,neurofeedback_new_bar,-11.388477036966947
11.702898504212499,neurofeedback_new_bar,-10.49054072741842
12.218960253987461,neurofeedback_new_bar,22.294031206169393
12.769860691390932,neurofeedback_new_bar,16.256791025101847
13.375940508209169,neurofeedback_new_bar,14.635692061830696
13.907298461068422,neurofeedback_new_bar,16.39033151666672
14.442134694661945,neurofeedback_new_bar,-9.0569549906682596
15.088920060312375,neurofeedback_new_bar,-0.35384739696496581
15.627385984640568,neurofeedback_new_bar,-14.623405226096679
16.258383536012843,neurofeedback_new_bar,-12.7380535959486
17.14162703626789,neurofeedback_new_bar,-26.931789581327507
17.78416876378469,neurofeedback_new_bar,-27.312855819330935
18.289671069942415,neurofeedback_new_bar,-32.658439304520925
18.789772828109562,neurofeedback_new_bar,-18.637664740219634
19.290570846525952,neurofeedback_new_bar,0.88968166939184812
19.840949843870476,neurofeedback_new_bar,2.0694446615812012
20.35782452649437,neurofeedback_new_bar,9.4323856933617662
21.001182585256174,neurofeedback_new_bar,-6.0471538607957882
21.642946494743228,neurofeedback_new_bar,5.0286257151069549
22.255292654037476,neurofeedback_new_bar,-2.4549790850535373
22.90878650988452,neurofeedback_new_bar,-5.8459904303169878
23.534214356681332,neurofeedback_new_bar,4.887859335485814
24.190742457285523,neurofeedback_new_bar,-16.872811769451118
24.859291619388387,neurofeedback_new_bar,6.3740871872439584
25.522402475355193,neurofeedback_new_bar,11.960455956423857
26.125870938878506,neurofeedback_new_bar,-3.9422203300986212
26.816240912070498,neurofeedback_new_bar,-40.610347034654978
27.491944110486656,neurofeedback_new_bar,-58.701260548640221
28.14203180372715,neurofeedback_new_bar,-64.792533979594737
28.812623681500554,neurofeedback_new_bar,-59.860673015817611
29.45941961952485,neurofeedback_new_bar,-52.684352303392984
30.116621325490996,neurofeedback_new_bar,-28.659540063441
30.788118643686175,neurofeedback_new_bar,-28.914819023764721
31.458326143445447,neurofeedback_new_bar,-43.036885261361135
32.11871463712305,neurofeedback_new_bar,-31.756010829354409
32.79303211136721,neurofeedback_new_bar,-59.313276331190082
33.475545746739954,neurofeedback_new_bar,-37.653740943551611
34.12553677917458,neurofeedback_new_bar,-20.47161644671678
34.804415815277025,neurofeedback_new_bar,-1.7669038471303793
35.443030695430934,neurofeedback_new_bar,-2.5614880370553692
36.12526529817842,neurofeedback_new_bar,20.952247287434034
36.775758136296645,neurofeedback_new_bar,-9.0211967267617865
37.41705082426779,neurofeedback_new_bar,-27.975409637621624
38.12708033225499,neurofeedback_new_bar,-6.655808539967893
38.777387778041884,neurofeedback_new_bar,-6.9732006230126444
39.457238708855584,neurofeedback_new_bar,-13.082246701493432
40.13929924648255,neurofeedback_new_bar,16.747148701077435
40.769590720534325,neurofeedback_new_bar,16.966705038406985
41.42715112888254,neurofeedback_new_bar,3.5029885406745507
42.08636005781591,neurofeedback_new_bar,6.1379838401976485
42.7435002180282,neurofeedback_new_bar,9.8773868407165537
43.4432606426999,neurofeedback_new_bar,7.0615682802084621
44.08662738557905,neurofeedback_new_bar,14.838952439912987
44.76043550251052,neurofeedback_new_bar,18.900486473954061
45.4105379213579,neurofeedback_new_bar,3.2159045698504087
46.07755825598724,neurofeedback_new_bar,33.101648090041635
46.72726610233076,neurofeedback_new_bar,35.395496474048059
47.38641499611549,neurofeedback_new_bar,14.332227041193164
48.02965638204478,neurofeedback_new_bar,28.0335679926784
48.686201851349324,neurofeedback_new_bar,36.754837312525069
49.32025403692387,neurofeedback_new_bar,35.06754065880807
50.13823559950106,neurofeedback_new_bar,43.621569916100839
50.80405862326734,neurofeedback_new_bar,38.129175275782018
51.35346497083083,neurofeedback_new_bar,35.260734287059677
51.96969417785294,neurofeedback_new_bar,38.817796403173588
52.4702176945284,neurofeedback_new_bar,16.408453415770964
53.06981708062813,neurofeedback_new_bar,-2.353598490338527
53.62046151794493,neurofeedback_new_bar,-3.5931526116245323
54.16535652196035,neurofeedback_new_bar,16.322138062075283
54.77004834939726,neurofeedback_new_bar,0.65823977305058179
55.26999643188901,neurofeedback_new_bar,-0.72095947726893428
55.76983803650364,neurofeedback_new_bar,1.6644399162217951
56.270108573604375,neurofeedback_new_bar,4.4058900093421016
