Latency,Type,Value
0,fixation,2
2.539581443881616,neurofeedback_new_bar,2699.7147144084965
3.738956320681609,neurofeedback_new_bar,2671.8718873331577
4.927370019606315,neurofeedback_new_bar,111.59300385432562
6.164606081089005,neurofeedback_new_bar,-34.13587069071091
7.399029163643718,neurofeedback_new_bar,-58.0385370096445
8.622922643553466,neurofeedback_new_bar,-70.29299082033927
9.86236830917187,neurofeedback_new_bar,-60.024481533549803
11.103339402354322,neurofeedback_new_bar,-49.615794848374527
12.340119723463431,neurofeedback_new_bar,-56.768215795524682
13.608158091665246,neurofeedback_new_bar,-57.246662488892717
14.842659711139277,neurofeedback_new_bar,-71.165727090008943
16.11139924742747,neurofeedback_new_bar,-63.384041288096604
17.38269538502209,neurofeedback_new_bar,-53.949951442047173
18.67801285139285,neurofeedback_new_bar,-60.185237604413942
19.967585044563748,neurofeedback_new_bar,-41.101431336879394
21.25124733906705,neurofeedback_new_bar,-39.79128949093824
22.522153812926263,neurofeedback_new_bar,-63.856762500915451
23.83614870358724,neurofeedback_new_bar,-65.207358393327183
25.15579938062001,neurofeedback_new_bar,-65.4333896226603
26.430260780151002,neurofeedback_new_bar,-43.301921486385396
27.726592806866392,neurofeedback_new_bar,8.0796177372319367
29.018233766546473,neurofeedback_new_bar,-19.392894428473706
30.288744913064875,neurofeedback_new_bar,18.817288698084077
31.57222747907508,neurofeedback_new_bar,-29.200423383269413
32.863781217485666,neurofeedback_new_bar,-57.82441831277125
34.13398841128219,neurofeedback_new_bar,-42.452858525259884
35.45591099362355,neurofeedback_new_bar,-51.257079951018625
36.74012078065425,neurofeedback_new_bar,490.07519945041508
38.013509850017726,neurofeedback_new_bar,876.71396298499212
39.310650277649984,neurofeedback_new_bar,316.63129286549099
40.62810758652631,neurofeedback_new_bar,22.534159285729327
41.910831214510836,neurofeedback_new_bar,-11.54406995673466
43.18928100261837,neurofeedback_new_bar,18.574127844579415
44.47751693648752,neurofeedback_new_bar,-55.694304316310713
45.74690175871365,neurofeedback_new_bar,-55.81870133802984
47.05398389545735,neurofeedback_new_bar,-58.255542268354652
48.35710067593027,neurofeedback_new_bar,-52.200153070381397
49.660480630467646,neurofeedback_new_bar,-70.113039149503109
50.94926783267874,neurofeedback_new_bar,-68.225035398100829
52.27364318142645,neurofeedback_new_bar,-68.530896684988065
53.56353367539123,neurofeedback_new_bar,-71.032671048664113
54.865099730552174,neurofeedback_new_bar,-66.852957301875051
56.15340891503729,neurofeedback_new_bar,-45.210952088648291
57.440956896170974,neurofeedback_new_bar,-49.759949273813305
58.73560944234487,neurofeedback_new_bar,-81.394261535497279
60.01233519532252,neurofeedback_new_bar,-78.04922717892903
61.28656249458436,neurofeedback_new_bar,-69.798795234186855
62.57096296013333,neurofeedback_new_bar,-73.727453771707246
63.87403254304081,neurofeedback_new_bar,-68.231267842880698
65.16242743842304,neurofeedback_new_bar,46.776832581619487
66.45274459896609,neurofeedback_new_bar,54.951466525999805
67.75313146843109,neurofeedback_new_bar,-70.406101320376393
69.03392867802177,neurofeedback_new_bar,-62.875450036738116
70.30526295129675,neurofeedback_new_bar,-53.837101361578711
71.57827406190336,neurofeedback_new_bar,-49.320883011722415
72.86465154180769,neurofeedback_new_bar,-35.922564922412278
74.15433436620515,neurofeedback_new_bar,293.64478718358015
75.42536355392076,neurofeedback_new_bar,379.14591314591746
76.7072013769066,neurofeedback_new_bar,184.646922901831
77.99573673238046,neurofeedback_new_bar,-60.210462644059717
79.28202434792183,neurofeedback_new_bar,-50.979157902097995
80.55030663358048,neurofeedback_new_bar,-57.279580353021188
81.84582572826184,neurofeedback_new_bar,-60.263261778882196
83.13446001010016,neurofeedback_new_bar,150.2843443072897
84.4037066376768,neurofeedback_new_bar,128.92409368513142
85.66570559702814,neurofeedback_new_bar,130.06915914910499
86.9543795249192,neurofeedback_new_bar,39.815783339472397
88.27992461971007,neurofeedback_new_bar,-11.132457399025641
89.57341119565535,neurofeedback_new_bar,-8.3744470879954296
90.85044581000693,neurofeedback_new_bar,-19.91981325653115
92.19309381605126,neurofeedback_new_bar,-71.873781294086569
93.49119367718231,neurofeedback_new_bar,-77.346610527451276
94.76564186136238,neurofeedback_new_bar,-80.812617546101791
96.07309855846688,neurofeedback_new_bar,-69.051974551847664
